url,occurrences,source_files,categories,first_seen_file,first_seen_line,sample_context
https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/,8,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,104,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/60328)
https://vietnamtourism.gov.vn/post/60328,5,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,104,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/60328)
https://baovinhlong.com.vn/phong-su-anh/202606/chum-anh-ngam-dan-co-trang-tao-hinh-song-dong-o-chua-hang-24a6cff/,7,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,114,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202606/chum-anh-ngam-dan-co-trang-tao-hinh-song-dong-o-chua-hang-24a6cff/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vinhlong.gov.vn/du-khach/di-tich-lich-su)
https://baovinhlong.com.vn/van-hoa-giai-tri/202605/hang-may-anh-canon-chon-bien-ba-dong-to-chuc-hoi-thaochia-se-ve-kien-thuc-nhiep-anh-d191781/,6,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,124,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/van-hoa-giai-tri/202605/hang-may-anh-canon-chon-bien-ba-dong-to-chuc-hoi-thaochia-se-ve-kien-thuc-nhiep-anh-d191781/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/38054)
https://vietnamtourism.gov.vn/post/38054,5,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,124,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/van-hoa-giai-tri/202605/hang-may-anh-canon-chon-bien-ba-dong-to-chuc-hoi-thaochia-se-ve-kien-thuc-nhiep-anh-d191781/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/38054)
https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/,8,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,134,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63)
https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63,5,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,134,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63)
https://baovinhlong.com.vn/phong-su-anh/202511/dac-sac-dem-hoi-ok-om-bok-4aa14cb/,6,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,144,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202511/dac-sac-dem-hoi-ok-om-bok-4aa14cb/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/15419)
https://vietnamtourism.gov.vn/post/15419,5,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,144,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202511/dac-sac-dem-hoi-ok-om-bok-4aa14cb/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/15419)
https://baovinhlong.com.vn/phong-su-anh/202603/di-san-van-hoa-phi-vat-the-quoc-gia-le-hoi-nguyen-tieu-b955ae0/,13,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/data-verification-claims.csv; docs/data-verification-web-log.csv; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; verification; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,154,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/phong-su-anh/202603/di-san-van-hoa-phi-vat-the-quoc-gia-le-hoi-nguyen-tieu-b955ae0/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vinhlong.gov.vn/du-khach/di-tich-lich-su)
https://baovinhlong.com.vn/xa-hoi/202509/khai-mac-tuan-le-vu-lan-thang-hoi-tai-xa-cau-ke-f3306db/,6,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,164,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/202509/khai-mac-tuan-le-vu-lan-thang-hoi-tai-xa-cau-ke-f3306db/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202604/ra-mat-chi-hoi-du-lich-xa-phu-tuc-d5b32f7/,8,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/data-verification-claims.csv; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; verification; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,174,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/ra-mat-chi-hoi-du-lich-xa-phu-tuc-d5b32f7/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.vn/index.php/tourism/items/1655)
https://vietnamtourism.vn/index.php/tourism/items/1655,6,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_da_nguon_6_tang_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,174,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/ra-mat-chi-hoi-du-lich-xa-phu-tuc-d5b32f7/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.vn/index.php/tourism/items/1655)
https://baovinhlong.com.vn/xa-hoi/du-lich/202604/phu-tuc-khai-thac-loi-the-tiem-nang-du-lich-xanh-24909d2/,7,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,184,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/phu-tuc-khai-thac-loi-the-tiem-nang-du-lich-xanh-24909d2/)
https://baovinhlong.com.vn/van-hoa-giai-tri/202604/ra-mat-xom-nghe-lan-vuong-phuc-vu-du-khach-trai-nghiem-dip-le-304-va-15-c942616/,7,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,194,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/van-hoa-giai-tri/202604/ra-mat-xom-nghe-lan-vuong-phuc-vu-du-khach-trai-nghiem-dip-le-304-va-15-c942616/)
https://baovinhlong.com.vn/xa-hoi/202510/kien-tao-khong-gian-dac-trung-lang-van-hoa-du-lich-cho-lach-33703b3/,6,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,204,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/202510/kien-tao-khong-gian-dac-trung-lang-van-hoa-du-lich-cho-lach-33703b3/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/45347)
https://vietnamtourism.gov.vn/post/45347,5,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv; docs/research/nghien_cuu_6_tang_thu_muc_nguon.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,204,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/xa-hoi/202510/kien-tao-khong-gian-dac-trung-lang-van-hoa-du-lich-cho-lach-33703b3/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/45347)
https://baovinhlong.com.vn/kinh-te/thuong-mai-dich-vu/202606/khai-mac-tuan-le-van-hoa-du-lich-am-thuc-banh-dan-gian-nam-bo-vi-ngon-xu-dua-phuong-an-hoi-ce310af/,7,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,214,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/kinh-te/thuong-mai-dich-vu/202606/khai-mac-tuan-le-van-hoa-du-lich-am-thuc-banh-dan-gian-nam-bo-vi-ngon-xu-dua-phuong-an-hoi-ce310af/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/62273)
https://vietnamtourism.gov.vn/post/62273,3,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md; docs/research/danh_muc_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.csv,research_report; research_corpus,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,214,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/kinh-te/thuong-mai-dich-vu/202606/khai-mac-tuan-le-van-hoa-du-lich-am-thuc-banh-dan-gian-nam-bo-vi-ngon-xu-dua-phuong-an-hoi-ce310af/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vietnamtourism.gov.vn/post/62273)
