url,source_file,line,category,context
https://vinhlong.gov.vn/du-khach/le-hoi-truyen-thong,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,244,research_report,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/van-hoa-giai-tri/202512/50-hoc-vien-du-tap-huan-bao-ton-phat-huy-gia-tri-nghe-thuat-mua-ro-bam-gan-voi-phat-trien-du-lich-f4b2c97/); **nguồn bổ sung:** [nguồn chính thống/tham khảo](https://vinhlong.gov.vn/du-khach/le-hoi-truyen-thong)
https://baovinhlong.com.vn/van-hoa-giai-tri/202602/sac-mau-ban-do-am-thuc-vinh-long-c4f07a9/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,254,research_report,- **Nguồn corpus:** [Báo Vĩnh Long](https://baovinhlong.com.vn/van-hoa-giai-tri/202602/sac-mau-ban-do-am-thuc-vinh-long-c4f07a9/)
https://vinhlong.gov.vn/du-khach/%C4%91iem-du-lich,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,359,research_report,- [Cổng thông tin Vĩnh Long - Điểm du lịch/Cù lao An Bình](https://vinhlong.gov.vn/du-khach/%C4%91iem-du-lich)
https://vinhlong.gov.vn/du-khach/le-hoi-truyen-thong,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,360,research_report,- [Cổng thông tin Vĩnh Long - Lễ hội truyền thống](https://vinhlong.gov.vn/du-khach/le-hoi-truyen-thong)
https://vinhlong.gov.vn/du-khach/di-tich-lich-su,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,361,research_report,- [Cổng thông tin Vĩnh Long - Di tích lịch sử](https://vinhlong.gov.vn/du-khach/di-tich-lich-su)
https://vinhlong.gov.vn/LinkClick.aspx?fileticket=6imoU-cmqnY%3D&mid=10814&portalid=0&tabid=63,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,362,research_report,- [PDF Lăng Ông Tiền quân Thống chế Điều bát Nguyễn Văn Tồn](https://vinhlong.gov.vn/LinkClick.aspx?fileticket=6imoU-cmqnY%3D&mid=10814&portalid=0&tabid=63)
https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,363,research_report,- [PDF Bảo tàng Dừa sáp Trà Vinh](https://vinhlong.gov.vn/LinkClick.aspx?fileticket=xVhEJJDndl0%3D&mid=10814&portalid=0&tabid=63)
https://vietnamtourism.gov.vn/post/60328,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,364,research_report,- [Cục Du lịch Quốc gia - Ao Bà Om](https://vietnamtourism.gov.vn/post/60328)
https://vietnamtourism.gov.vn/post/38054,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,365,research_report,- [Cục Du lịch Quốc gia - Biển Ba Động](https://vietnamtourism.gov.vn/post/38054)
https://vietnamtourism.gov.vn/post/15419,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,366,research_report,- [Cục Du lịch Quốc gia - Ok Om Bok](https://vietnamtourism.gov.vn/post/15419)
https://vietnamtourism.vn/index.php/tourism/items/1655,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,367,research_report,- [Cục Du lịch Quốc gia - Cồn Phụng](https://vietnamtourism.vn/index.php/tourism/items/1655)
https://vietnamtourism.gov.vn/post/62273,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,368,research_report,- [Cục Du lịch Quốc gia - Du lịch xứ Dừa Bến Tre](https://vietnamtourism.gov.vn/post/62273)
https://vietnamtourism.gov.vn/post/45347,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,369,research_report,- [Cục Du lịch Quốc gia - Chợ Lách phát triển du lịch](https://vietnamtourism.gov.vn/post/45347)
https://baovinhlong.com.vn/xa-hoi/du-lich/202602/song-nuoc-miet-vuon-an-binh-giu-chan-du-khach-c180357/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,375,research_report,- [Sông nước miệt vườn An Bình giữ chân du khách](https://baovinhlong.com.vn/xa-hoi/du-lich/202602/song-nuoc-miet-vuon-an-binh-giu-chan-du-khach-c180357/)
https://baovinhlong.com.vn/phong-su-ky-su/202604/phat-trien-san-pham-du-lich-dac-thu-tu-lang-nghe-gach-gom-7f54c8b/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,376,research_report,"- [Phát triển sản phẩm du lịch đặc thù từ làng nghề gạch, gốm](https://baovinhlong.com.vn/phong-su-ky-su/202604/phat-trien-san-pham-du-lich-dac-thu-tu-lang-nghe-gach-gom-7f54c8b/)"
https://baovinhlong.com.vn/xa-hoi/du-lich/202604/vinh-long-ban-hanh-bo-tieu-chi-du-lich-xanh-ae52034/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,377,research_report,- [Vĩnh Long ban hành Bộ tiêu chí du lịch xanh](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/vinh-long-ban-hanh-bo-tieu-chi-du-lich-xanh-ae52034/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202501/to-chuc-lai-khong-gian-phat-trien-du-lich-939670e/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,378,research_report,- [Tổ chức lại không gian phát triển du lịch](https://baovinhlong.com.vn/xa-hoi/du-lich/202501/to-chuc-lai-khong-gian-phat-trien-du-lich-939670e/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202602/song-nuoc-miet-vuon-an-binh-giu-chan-du-khach-c180357/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,379,research_report,- [Từ những dòng sông... mơ về du lịch bên dòng Cổ Chiên](https://baovinhlong.com.vn/xa-hoi/du-lich/202602/song-nuoc-miet-vuon-an-binh-giu-chan-du-khach-c180357/)
https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,383,research_report,- [Thắng cảnh Ao Bà Om thu hút khách du xuân](https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202602/tren-16000-luot-khach-den-khu-du-lich-bien-ba-dong-dip-tet-0620e93/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,384,research_report,- [Trên 16.000 lượt khách đến Khu du lịch Biển Ba Động dịp Tết](https://baovinhlong.com.vn/xa-hoi/du-lich/202602/tren-16000-luot-khach-den-khu-du-lich-bien-ba-dong-dip-tet-0620e93/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,385,research_report,- [Công nhận Bảo tàng dừa sáp Trà Vinh - điểm du lịch tiêu biểu ĐBSCL](https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/)
https://baovinhlong.com.vn/van-hoa-giai-tri/202605/ket-noi-gap-go-gan-40-doanh-nghiep-hoi-vien-du-lich-khu-vuc-tra-vinh-c3f3c46/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,386,research_report,"- [Kết nối, gặp gỡ gần 40 doanh nghiệp, hội viên du lịch khu vực Trà Vinh](https://baovinhlong.com.vn/van-hoa-giai-tri/202605/ket-noi-gap-go-gan-40-doanh-nghiep-hoi-vien-du-lich-khu-vuc-tra-vinh-c3f3c46/)"
https://baovinhlong.com.vn/xa-hoi/du-lich/202509/tuan-le-vu-lan-thang-hoi-dien-ra-tu-ngay-13-199-7fe1191/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,387,research_report,- [Tuần lễ Vu lan Thắng hội diễn ra từ ngày 13-19/9](https://baovinhlong.com.vn/xa-hoi/du-lich/202509/tuan-le-vu-lan-thang-hoi-dien-ra-tu-ngay-13-199-7fe1191/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202604/ra-mat-chi-hoi-du-lich-xa-phu-tuc-d5b32f7/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,391,research_report,- [Ra mắt Chi hội Du lịch xã Phú Túc](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/ra-mat-chi-hoi-du-lich-xa-phu-tuc-d5b32f7/)
https://baovinhlong.com.vn/xa-hoi/du-lich/202604/phu-tuc-khai-thac-loi-the-tiem-nang-du-lich-xanh-24909d2/,docs/archive/bao_cao_chuyen_sau_dia_diem_le_hoi_van_hoa_vl_tv_bt.md,392,research_report,- [Phú Túc khai thác lợi thế tiềm năng du lịch xanh](https://baovinhlong.com.vn/xa-hoi/du-lich/202604/phu-tuc-khai-thac-loi-the-tiem-nang-du-lich-xanh-24909d2/)
